Station Name: CLONBUR (Petersburg O.E.C.)
Station Height: 18 M 
Latitude:53.555  ,Longitude: -9.384


date:  -  09 to 09 utc
rain:  -  Precipitation Amount (mm)
ind:   -  Indicator

date,ind,rain
24-oct-2022,0,4.100
25-oct-2022,0,19.700
26-oct-2022,4,0.000
27-oct-2022,0,8.800
28-oct-2022,0,7.300
29-oct-2022,0,11.600
30-oct-2022,0,14.200
31-oct-2022,0,3.800
01-nov-2022,0,24.800
02-nov-2022,0,19.100
03-nov-2022,0,2.000
04-nov-2022,0,10.200
05-nov-2022,0,24.100
06-nov-2022,0,26.600
07-nov-2022,0,11.700
08-nov-2022,0,15.400
09-nov-2022,0,7.900
10-nov-2022,0,16.400
11-nov-2022,0,12.200
12-nov-2022,0,0.200
13-nov-2022,0,4.300
14-nov-2022,0,8.000
15-nov-2022,0,4.100
16-nov-2022,0,0.300
17-nov-2022,0,4.300
18-nov-2022,0,0.100
19-nov-2022,0,14.000
20-nov-2022,0,17.400
21-nov-2022,0,4.900
22-nov-2022,0,15.900
23-nov-2022,0,17.600
24-nov-2022,0,7.800
25-nov-2022,0,8.100
26-nov-2022,0,8.400
27-nov-2022,0,10.800
28-nov-2022,0,0.600
29-nov-2022,0,1.600
30-nov-2022,0,4.300
01-dec-2022,4,0.000
02-dec-2022,0,0.000
03-dec-2022,0,0.800
04-dec-2022,0,0.400
05-dec-2022,4,0.000
06-dec-2022,0,0.000
07-dec-2022,0,0.200
08-dec-2022,0,0.000
09-dec-2022,0,0.000
10-dec-2022,0,0.000
11-dec-2022,0,0.000
12-dec-2022,0,0.000
13-dec-2022,0,0.000
14-dec-2022,0,0.000
15-dec-2022,0,0.000
16-dec-2022,0,8.700
17-dec-2022,0,2.500
18-dec-2022,0,25.200
19-dec-2022,0,9.100
20-dec-2022,0,10.500
21-dec-2022,0,2.600
22-dec-2022,0,17.000
23-dec-2022,0,20.400
24-dec-2022,0,16.700
25-dec-2022,0,7.300
26-dec-2022,0,17.800
27-dec-2022,0,14.500
28-dec-2022,0,13.800
29-dec-2022,0,36.600
30-dec-2022,0,6.400
31-dec-2022,4,0.000
01-jan-2023,0,0.000
02-jan-2023,0,16.300
03-jan-2023,0,30.100
04-jan-2023,0,13.000
05-jan-2023,0,5.800
06-jan-2023,0,9.600
07-jan-2023,0,15.500
08-jan-2023,0,13.000
09-jan-2023,0,47.400
10-jan-2023,0,16.500
11-jan-2023,0,25.200
12-jan-2023,0,17.200
13-jan-2023,0,31.600
14-jan-2023,0,7.000
15-jan-2023,0,2.000
16-jan-2023,0,0.000
17-jan-2023,0,2.800
18-jan-2023,0,1.200
19-jan-2023,0,1.200
20-jan-2023,0,3.000
21-jan-2023,0,15.400
22-jan-2023,0,0.400
23-jan-2023,4,0.000
24-jan-2023,0,0.200
25-jan-2023,0,0.000
26-jan-2023,0,0.000
27-jan-2023,0,0.300
28-jan-2023,0,0.200
29-jan-2023,0,0.300
30-jan-2023,0,1.000
31-jan-2023,0,0.500
01-feb-2023,0,1.100
02-feb-2023,0,3.300
03-feb-2023,0,0.600
04-feb-2023,0,1.800
05-feb-2023,0,1.000
06-feb-2023,0,2.900
07-feb-2023,0,0.400
08-feb-2023,0,4.400
09-feb-2023,0,0.400
10-feb-2023,0,0.200
11-feb-2023,0,0.000
12-feb-2023,0,0.000
13-feb-2023,0,0.900
14-feb-2023,0,4.500
15-feb-2023,0,10.400
16-feb-2023,0,1.400
17-feb-2023,0,14.600
18-feb-2023,0,0.200
19-feb-2023,0,4.800
20-feb-2023,0,4.200
21-feb-2023,0,8.100
22-feb-2023,0,3.500
23-feb-2023,0,0.300
24-feb-2023,0,0.000
25-feb-2023,0,0.000
26-feb-2023,0,0.000
27-feb-2023,0,0.000
28-feb-2023,0,0.000
01-mar-2023,4,0.000
02-mar-2023,4,0.000
03-mar-2023,0,0.000
04-mar-2023,0,0.000
05-mar-2023,0,0.200
06-mar-2023,0,1.300
07-mar-2023,0,0.000
08-mar-2023,0,4.500
09-mar-2023,0,13.500
10-mar-2023,0,6.300
11-mar-2023,0,11.500
12-mar-2023,0,43.900
13-mar-2023,0,6.400
14-mar-2023,0,7.600
15-mar-2023,0,48.700
16-mar-2023,0,1.400
17-mar-2023,0,16.400
18-mar-2023,0,0.200
19-mar-2023,0,14.400
20-mar-2023,0,14.400
21-mar-2023,0,38.400
22-mar-2023,0,11.300
23-mar-2023,0,17.600
24-mar-2023,0,16.400
25-mar-2023,0,0.800
26-mar-2023,0,0.500
27-mar-2023,0,9.100
28-mar-2023,0,3.100
29-mar-2023,0,3.400
30-mar-2023,0,6.300
31-mar-2023,0,1.400
01-apr-2023,0,0.000
02-apr-2023,0,0.000
03-apr-2023,0,3.800
04-apr-2023,0,22.700
05-apr-2023,0,1.100
06-apr-2023,0,0.000
07-apr-2023,0,0.000
08-apr-2023,0,1.100
09-apr-2023,0,8.900
10-apr-2023,0,7.600
11-apr-2023,0,25.300
12-apr-2023,0,7.100
13-apr-2023,0,0.300
14-apr-2023,4,0.000
15-apr-2023,0,15.100
16-apr-2023,4,0.000
17-apr-2023,4,0.000
18-apr-2023,0,0.000
19-apr-2023,0,0.000
20-apr-2023,0,0.000
21-apr-2023,0,1.800
22-apr-2023,0,1.800
23-apr-2023,0,3.700
24-apr-2023,0,0.000
25-apr-2023,0,2.600
26-apr-2023,0,0.000
27-apr-2023,0,11.400
28-apr-2023,0,0.500
29-apr-2023,0,5.100
30-apr-2023,0,0.900
01-may-2023,0,0.000
02-may-2023,4,0.000
03-may-2023,4,0.000
04-may-2023,0,15.400
05-may-2023,0,0.900
06-may-2023,0,0.100
07-may-2023,0,27.000
08-may-2023,0,0.200
09-may-2023,0,13.700
10-may-2023,0,1.200
11-may-2023,0,0.100
12-may-2023,0,0.000
13-may-2023,0,5.100
14-may-2023,0,0.300
15-may-2023,0,0.000
16-may-2023,0,0.000
17-may-2023,0,0.000
18-may-2023,4,0.000
19-may-2023,4,0.000
20-may-2023,0,3.700
21-may-2023,0,0.000
22-may-2023,0,0.000
23-may-2023,0,0.000
24-may-2023,0,0.000
25-may-2023,0,0.000
26-may-2023,0,0.000
27-may-2023,0,0.000
28-may-2023,0,0.000
29-may-2023,0,0.000
30-may-2023,0,0.000
31-may-2023,0,0.000
01-jun-2023,0,0.000
02-jun-2023,0,0.000
03-jun-2023,0,0.000
04-jun-2023,0,0.000
05-jun-2023,0,0.000
06-jun-2023,0,0.000
07-jun-2023,0,0.000
08-jun-2023,0,0.000
09-jun-2023,0,0.100
10-jun-2023,0,1.500
11-jun-2023,0,0.000
12-jun-2023,4,0.000
13-jun-2023,0,3.000
14-jun-2023,0,1.500
15-jun-2023,0,0.000
16-jun-2023,0,7.500
17-jun-2023,0,26.500
18-jun-2023,0,0.700
19-jun-2023,0,10.100
20-jun-2023,0,3.800
21-jun-2023,0,0.400
22-jun-2023,0,2.600
23-jun-2023,0,16.900
24-jun-2023,0,17.700
25-jun-2023,0,3.300
26-jun-2023,0,17.200
27-jun-2023,0,7.000
28-jun-2023,4,0.000
29-jun-2023,0,3.300
30-jun-2023,0,0.600
01-jul-2023,0,0.200
02-jul-2023,0,6.700
03-jul-2023,0,2.300
04-jul-2023,0,0.800
05-jul-2023,0,4.800
06-jul-2023,0,34.900
07-jul-2023,0,2.200
08-jul-2023,0,1.400
09-jul-2023,0,3.400
10-jul-2023,0,10.900
11-jul-2023,0,0.800
12-jul-2023,4,0.000
13-jul-2023,0,4.600
14-jul-2023,0,42.900
15-jul-2023,0,4.500
16-jul-2023,0,1.100
17-jul-2023,0,11.900
18-jul-2023,0,0.400
19-jul-2023,0,0.000
20-jul-2023,0,0.400
21-jul-2023,0,6.100
22-jul-2023,0,8.400
23-jul-2023,4,0.000
24-jul-2023,0,0.000
25-jul-2023,0,3.000
26-jul-2023,0,6.600
27-jul-2023,0,0.200
28-jul-2023,0,14.800
29-jul-2023,0,2.900
30-jul-2023,0,20.100
31-jul-2023,0,9.100
01-aug-2023,0,12.200
02-aug-2023,4,0.000
03-aug-2023,0,0.000
04-aug-2023,0,25.700
05-aug-2023,0,1.400
06-aug-2023,0,0.200
07-aug-2023,0,0.300
08-aug-2023,0,0.500
09-aug-2023,0,0.000
10-aug-2023,0,10.300
11-aug-2023,0,27.200
12-aug-2023,0,4.000
13-aug-2023,0,0.500
14-aug-2023,4,0.000
15-aug-2023,4,0.000
16-aug-2023,4,0.000
17-aug-2023,0,6.500
18-aug-2023,0,25.700
19-aug-2023,0,10.800
20-aug-2023,0,4.500
21-aug-2023,0,9.600
22-aug-2023,0,0.400
23-aug-2023,0,0.700
24-aug-2023,0,0.500
25-aug-2023,0,2.100
26-aug-2023,0,3.500
27-aug-2023,0,0.200
28-aug-2023,0,0.000
29-aug-2023,4,0.000
30-aug-2023,0,13.400
31-aug-2023,0,0.100
01-sep-2023,0,0.000
02-sep-2023,0,0.000
03-sep-2023,0,0.000
04-sep-2023,0,0.000
05-sep-2023,0,0.000
06-sep-2023,0,0.000
07-sep-2023,0,0.100
08-sep-2023,0,7.200
09-sep-2023,4,0.000
10-sep-2023,0,1.900
11-sep-2023,0,3.200
12-sep-2023,0,0.400
13-sep-2023,0,18.300
14-sep-2023,0,0.000
15-sep-2023,4,0.000
16-sep-2023,0,1.500
17-sep-2023,0,1.100
18-sep-2023,0,19.400
19-sep-2023,0,33.800
20-sep-2023,0,2.400
21-sep-2023,0,2.100
22-sep-2023,4,0.000
23-sep-2023,0,10.400
24-sep-2023,0,34.000
25-sep-2023,0,8.900
26-sep-2023,0,9.100
27-sep-2023,0,7.800
28-sep-2023,0,7.800
29-sep-2023,0,0.300
30-sep-2023,0,13.300
01-oct-2023,0,0.200
02-oct-2023,0,4.700
03-oct-2023,0,0.500
04-oct-2023,0,46.600
05-oct-2023,0,21.300
06-oct-2023,0,5.600
07-oct-2023,0,0.000
08-oct-2023,4,0.000
09-oct-2023,0,0.100
10-oct-2023,0,3.800
11-oct-2023,0,0.000
12-oct-2023,0,0.100
13-oct-2023,0,3.000
14-oct-2023,0,1.900
15-oct-2023,0,0.000
16-oct-2023,0,0.000
17-oct-2023,0,34.200
18-oct-2023,0,33.500
19-oct-2023,0,13.200
20-oct-2023,0,4.800
21-oct-2023,4,0.000
22-oct-2023,0,11.900
23-oct-2023,0,9.100
24-oct-2023,0,2.000
25-oct-2023,0,16.600
26-oct-2023,0,4.400
27-oct-2023,0,1.700
28-oct-2023,0,5.000
29-oct-2023,4,0.000
30-oct-2023,0,13.100
31-oct-2023,0,10.000
01-nov-2023,0,5.700
02-nov-2023,0,2.100
03-nov-2023,0,3.000
04-nov-2023,0,16.000
05-nov-2023,0,9.700
06-nov-2023,0,4.500
07-nov-2023,0,6.300
08-nov-2023,0,8.900
09-nov-2023,0,5.600
10-nov-2023,0,0.400
11-nov-2023,0,13.400
12-nov-2023,0,38.600
13-nov-2023,0,5.800
14-nov-2023,0,6.000
15-nov-2023,0,1.100
16-nov-2023,0,4.400
17-nov-2023,0,39.900
18-nov-2023,0,25.100
19-nov-2023,0,3.100
20-nov-2023,0,0.600
21-nov-2023,4,0.000
22-nov-2023,4,0.000
23-nov-2023,0,0.100
24-nov-2023,0,0.000
25-nov-2023,0,10.100
26-nov-2023,0,0.800
27-nov-2023,0,0.100
28-nov-2023,0,0.100
29-nov-2023,0,0.000
30-nov-2023,4,0.000
01-dec-2023,0,2.900
02-dec-2023,0,0.500
03-dec-2023,0,0.100
04-dec-2023,0,0.200
05-dec-2023,0,6.700
06-dec-2023,0,24.100
07-dec-2023,0,25.800
08-dec-2023,0,36.300
09-dec-2023,0,12.900
10-dec-2023,0,14.500
11-dec-2023,0,26.400
12-dec-2023,0,1.100
13-dec-2023,0,2.100
14-dec-2023,0,0.100
15-dec-2023,0,6.900
16-dec-2023,0,27.800
17-dec-2023,0,37.000
18-dec-2023,0,1.100
19-dec-2023,0,1.900
20-dec-2023,0,3.000
21-dec-2023,0,0.500
22-dec-2023,0,0.700
23-dec-2023,0,18.800
24-dec-2023,0,3.200
25-dec-2023,0,1.600
26-dec-2023,0,35.500
27-dec-2023,0,22.600
28-dec-2023,0,12.300
29-dec-2023,0,26.200
30-dec-2023,0,21.400
31-dec-2023,0,11.300
01-jan-2024,0,19.300
02-jan-2024,0,5.400
03-jan-2024,0,5.000
04-jan-2024,0,0.700
05-jan-2024,0,1.000
06-jan-2024,0,0.000
07-jan-2024,4,0.000
08-jan-2024,0,0.000
09-jan-2024,0,0.000
10-jan-2024,0,0.000
11-jan-2024,0,0.000
12-jan-2024,0,0.100
13-jan-2024,0,1.100
14-jan-2024,0,0.200
15-jan-2024,0,0.000
16-jan-2024,0,2.800
17-jan-2024,0,0.400
18-jan-2024,0,1.500
19-jan-2024,0,17.700
20-jan-2024,0,30.800
21-jan-2024,0,33.700
22-jan-2024,0,45.800
23-jan-2024,0,18.600
24-jan-2024,0,11.900
25-jan-2024,0,10.900
26-jan-2024,0,3.800
27-jan-2024,0,0.900
28-jan-2024,0,2.800
29-jan-2024,0,0.100
30-jan-2024,0,0.800
31-jan-2024,0,16.800
01-feb-2024,0,1.400
02-feb-2024,0,0.800
03-feb-2024,0,1.200
04-feb-2024,0,1.600
05-feb-2024,0,21.600
06-feb-2024,0,0.100
07-feb-2024,0,11.000
08-feb-2024,0,18.300
09-feb-2024,0,7.100
10-feb-2024,0,1.300
11-feb-2024,0,2.700
12-feb-2024,0,3.700
13-feb-2024,0,14.400
14-feb-2024,0,18.400
15-feb-2024,0,5.100
16-feb-2024,0,10.900
17-feb-2024,0,5.600
18-feb-2024,0,3.700
19-feb-2024,0,12.300
20-feb-2024,0,12.900
21-feb-2024,0,8.500
22-feb-2024,0,7.900
23-feb-2024,0,6.400
24-feb-2024,0,0.100
25-feb-2024,0,0.200
26-feb-2024,0,4.000
27-feb-2024,0,3.800
28-feb-2024,0,15.000
29-feb-2024,0,19.000
01-mar-2024,0,3.100
02-mar-2024,0,9.600
03-mar-2024,0,0.100
04-mar-2024,0,4.400
05-mar-2024,0,0.100
06-mar-2024,0,0.200
07-mar-2024,0,0.100
08-mar-2024,0,0.000
09-mar-2024,0,0.200
10-mar-2024,0,0.200
11-mar-2024,0,18.000
12-mar-2024,0,34.900
13-mar-2024,0,3.600
14-mar-2024,0,12.000
15-mar-2024,0,4.200
16-mar-2024,0,14.000
17-mar-2024,0,2.500
18-mar-2024,0,10.500
19-mar-2024,0,0.900
20-mar-2024,0,3.300
21-mar-2024,0,6.100
22-mar-2024,0,11.100
23-mar-2024,0,1.000
24-mar-2024,0,28.400
25-mar-2024,0,0.500
26-mar-2024,0,9.600
27-mar-2024,0,3.000
28-mar-2024,0,0.000
29-mar-2024,0,0.200
30-mar-2024,0,5.100
31-mar-2024,0,0.200
01-apr-2024,0,0.000
02-apr-2024,0,5.100
03-apr-2024,0,2.800
04-apr-2024,0,22.000
05-apr-2024,0,14.600
06-apr-2024,0,1.000
07-apr-2024,0,3.800
08-apr-2024,0,0.900
09-apr-2024,0,11.100
10-apr-2024,0,15.100
11-apr-2024,0,31.700
12-apr-2024,0,9.200
13-apr-2024,0,0.500
14-apr-2024,0,21.900
15-apr-2024,0,1.200
16-apr-2024,0,0.600
17-apr-2024,4,0.000
18-apr-2024,4,0.000
19-apr-2024,4,0.000
20-apr-2024,0,0.000
21-apr-2024,0,0.000
22-apr-2024,4,0.000
23-apr-2024,0,0.000
24-apr-2024,4,0.000
25-apr-2024,0,2.300
26-apr-2024,0,0.000
27-apr-2024,0,0.000
28-apr-2024,0,11.200
29-apr-2024,0,1.100
30-apr-2024,0,13.600
01-may-2024,0,1.900
02-may-2024,0,1.700
03-may-2024,0,0.000
04-may-2024,0,0.000
05-may-2024,4,0.000
06-may-2024,4,0.000
07-may-2024,4,0.000
08-may-2024,0,0.000
09-may-2024,0,0.000
10-may-2024,0,0.000
11-may-2024,0,0.000
12-may-2024,0,7.300
13-may-2024,0,15.000
14-may-2024,0,10.400
15-may-2024,0,5.300
16-may-2024,0,0.000
17-may-2024,0,0.000
18-may-2024,0,0.000
19-may-2024,0,0.000
20-may-2024,0,0.500
21-may-2024,0,7.400
22-may-2024,0,0.400
23-may-2024,0,0.000
24-may-2024,0,0.000
25-may-2024,0,9.500
26-may-2024,0,1.800
27-may-2024,0,6.600
28-may-2024,0,1.800
29-may-2024,0,2.300
30-may-2024,4,0.000
31-may-2024,0,0.000
01-jun-2024,0,0.000
02-jun-2024,0,0.000
03-jun-2024,0,0.300
04-jun-2024,4,0.000
05-jun-2024,0,0.200
06-jun-2024,4,0.000
07-jun-2024,0,0.000
08-jun-2024,4,0.000
09-jun-2024,0,2.800
10-jun-2024,0,0.000
11-jun-2024,0,0.000
12-jun-2024,0,12.000
13-jun-2024,0,4.600
14-jun-2024,0,3.200
15-jun-2024,4,0.000
16-jun-2024,4,0.000
17-jun-2024,4,0.000
18-jun-2024,0,0.000
19-jun-2024,4,0.000
20-jun-2024,0,11.200
21-jun-2024,0,10.400
22-jun-2024,0,0.300
23-jun-2024,0,0.900
24-jun-2024,0,1.700
25-jun-2024,0,0.000
26-jun-2024,0,11.900
27-jun-2024,0,6.200
28-jun-2024,0,6.000
29-jun-2024,0,0.000
30-jun-2024,0,1.900
01-jul-2024,4,0.000
02-jul-2024,0,0.800
03-jul-2024,4,0.000
04-jul-2024,0,0.000
05-jul-2024,0,2.100
06-jul-2024,0,0.900
07-jul-2024,4,0.000
08-jul-2024,0,0.000
09-jul-2024,0,0.000
10-jul-2024,0,0.000
11-jul-2024,0,0.000
12-jul-2024,0,0.200
13-jul-2024,0,0.000
14-jul-2024,4,0.000
15-jul-2024,0,0.900
16-jul-2024,0,0.000
17-jul-2024,0,9.000
18-jul-2024,4,0.000
19-jul-2024,0,16.000
20-jul-2024,0,0.000
21-jul-2024,0,11.000
22-jul-2024,0,2.800
23-jul-2024,0,2.200
24-jul-2024,0,2.200
25-jul-2024,0,1.500
26-jul-2024,0,5.900
27-jul-2024,0,0.000
28-jul-2024,0,0.300
29-jul-2024,0,0.900
30-jul-2024,0,0.100
31-jul-2024,0,0.200
01-aug-2024,0,7.200
02-aug-2024,0,4.700
03-aug-2024,0,4.300
04-aug-2024,0,79.600
05-aug-2024,0,5.600
06-aug-2024,0,6.500
07-aug-2024,0,1.100
08-aug-2024,0,8.100
09-aug-2024,4,0.000
10-aug-2024,0,0.000
11-aug-2024,0,16.600
12-aug-2024,0,4.200
13-aug-2024,4,0.000
14-aug-2024,0,33.000
15-aug-2024,0,0.000
16-aug-2024,0,0.300
17-aug-2024,0,0.000
18-aug-2024,0,7.300
19-aug-2024,0,18.600
20-aug-2024,0,3.100
21-aug-2024,0,26.900
22-aug-2024,0,15.700
23-aug-2024,0,9.000
24-aug-2024,0,15.600
25-aug-2024,0,3.100
26-aug-2024,0,36.400
27-aug-2024,0,6.400
28-aug-2024,0,2.300
29-aug-2024,0,0.000
30-aug-2024,0,0.000
31-aug-2024,0,0.000
01-sep-2024,0,5.500
02-sep-2024,0,0.300
03-sep-2024,0,2.000
04-sep-2024,0,0.100
05-sep-2024,0,0.000
06-sep-2024,0,0.000
07-sep-2024,0,0.000
08-sep-2024,4,0.000
09-sep-2024,0,1.700
10-sep-2024,0,0.200
11-sep-2024,0,0.800
12-sep-2024,0,0.700
13-sep-2024,0,22.900
14-sep-2024,0,24.900
15-sep-2024,0,0.100
16-sep-2024,0,0.000
17-sep-2024,0,0.000
18-sep-2024,0,0.000
19-sep-2024,0,0.000
20-sep-2024,0,0.000
21-sep-2024,0,5.400
22-sep-2024,0,0.000
23-sep-2024,4,0.000
24-sep-2024,4,0.000
25-sep-2024,0,0.000
26-sep-2024,0,3.400
27-sep-2024,4,0.000
28-sep-2024,0,3.000
29-sep-2024,0,2.900
30-sep-2024,0,0.100
01-oct-2024,0,0.000
02-oct-2024,0,0.000
03-oct-2024,0,3.800
04-oct-2024,0,1.900
05-oct-2024,0,6.100
06-oct-2024,0,0.400
07-oct-2024,0,5.700
08-oct-2024,0,1.800
09-oct-2024,0,1.700
10-oct-2024,4,0.000
11-oct-2024,0,1.300
12-oct-2024,0,0.300
13-oct-2024,0,0.100
14-oct-2024,0,0.000
15-oct-2024,0,6.300
16-oct-2024,0,3.700
17-oct-2024,0,4.800
18-oct-2024,0,19.000
19-oct-2024,0,3.700
20-oct-2024,0,21.200
21-oct-2024,0,9.200
22-oct-2024,0,0.600
23-oct-2024,0,0.000
24-oct-2024,0,41.300
25-oct-2024,0,0.300
26-oct-2024,0,3.200
27-oct-2024,0,11.700
28-oct-2024,4,0.000
29-oct-2024,0,0.200
30-oct-2024,4,0.000
31-oct-2024,4,0.000
01-nov-2024,0,0.000
02-nov-2024,0,0.400
03-nov-2024,0,0.100
04-nov-2024,0,0.000
05-nov-2024,0,1.000
06-nov-2024,0,0.000
07-nov-2024,0,0.000
08-nov-2024,4,0.000
09-nov-2024,0,3.100
10-nov-2024,0,0.000
11-nov-2024,0,0.300
12-nov-2024,0,0.000
13-nov-2024,0,0.000
14-nov-2024,4,0.000
15-nov-2024,0,0.300
16-nov-2024,0,2.300
17-nov-2024,0,6.200
18-nov-2024,0,23.500
19-nov-2024,0,0.500
20-nov-2024,0,19.500
21-nov-2024,0,3.000
22-nov-2024,0,79.200
23-nov-2024,0,14.100
24-nov-2024,0,10.800
25-nov-2024,0,0.900
26-nov-2024,0,0.200
27-nov-2024,0,0.700
28-nov-2024,0,7.400
29-nov-2024,0,8.400
30-nov-2024,0,8.000
01-dec-2024,0,2.000
02-dec-2024,0,0.000
03-dec-2024,0,1.600
04-dec-2024,0,23.700
05-dec-2024,0,8.800
06-dec-2024,0,43.500
07-dec-2024,0,1.100
08-dec-2024,0,0.000
09-dec-2024,0,0.000
10-dec-2024,0,0.000
11-dec-2024,0,0.000
12-dec-2024,0,0.000
13-dec-2024,4,0.000
14-dec-2024,0,0.100
15-dec-2024,0,0.900
16-dec-2024,0,4.900
17-dec-2024,0,11.400
18-dec-2024,0,1.900
19-dec-2024,0,12.500
20-dec-2024,0,6.000
21-dec-2024,0,14.500
22-dec-2024,0,0.400
23-dec-2024,0,0.600
24-dec-2024,0,4.900
25-dec-2024,0,7.600
26-dec-2024,0,1.000
27-dec-2024,0,4.500
28-dec-2024,0,0.700
29-dec-2024,0,2.300
30-dec-2024,0,41.500
31-dec-2024,0,3.200
01-jan-2025,0,0.300
02-jan-2025,0,0.000
03-jan-2025,0,0.000
04-jan-2025,0,4.700
05-jan-2025,0,5.000
06-jan-2025,0,8.000
07-jan-2025,4,0.000
08-jan-2025,0,0.900
09-jan-2025,0,0.500
10-jan-2025,0,11.500
11-jan-2025,0,0.200
12-jan-2025,0,15.500
13-jan-2025,0,10.800
14-jan-2025,0,0.800
15-jan-2025,0,0.000
16-jan-2025,0,4.400
17-jan-2025,0,0.200
18-jan-2025,4,0.000
19-jan-2025,0,7.000
20-jan-2025,0,0.500
21-jan-2025,0,0.300
22-jan-2025,0,13.900
23-jan-2025,0,32.600
24-jan-2025,0,2.400
25-jan-2025,0,4.800
26-jan-2025,0,21.200
27-jan-2025,0,0.800
28-jan-2025,0,2.400
29-jan-2025,0,0.100
30-jan-2025,0,11.100
31-jan-2025,0,0.300
01-feb-2025,0,11.100
02-feb-2025,0,13.600
03-feb-2025,0,30.500
04-feb-2025,0,3.100
05-feb-2025,0,0.000
06-feb-2025,0,0.000
07-feb-2025,0,0.000
08-feb-2025,0,0.000
09-feb-2025,0,0.000
10-feb-2025,0,0.400
11-feb-2025,0,6.000
12-feb-2025,0,5.800
13-feb-2025,0,9.000
14-feb-2025,0,0.800
15-feb-2025,0,1.800
16-feb-2025,0,5.300
17-feb-2025,0,14.100
18-feb-2025,0,5.800
19-feb-2025,0,31.700
20-feb-2025,0,19.000
21-feb-2025,0,4.100
22-feb-2025,0,18.500
23-feb-2025,0,13.100
24-feb-2025,0,8.500
25-feb-2025,0,13.500
26-feb-2025,0,0.500
27-feb-2025,0,0.400
28-feb-2025,0,3.100
01-mar-2025,0,0.500
02-mar-2025,0,0.300
03-mar-2025,0,0.000
04-mar-2025,0,33.400
05-mar-2025,0,26.400
06-mar-2025,0,5.300
07-mar-2025,0,1.300
08-mar-2025,0,0.400
09-mar-2025,0,0.000
10-mar-2025,0,0.000
11-mar-2025,0,0.200
12-mar-2025,4,0.000
13-mar-2025,0,1.300
14-mar-2025,0,0.000
15-mar-2025,0,0.000
16-mar-2025,4,0.000
17-mar-2025,0,0.000
18-mar-2025,0,0.000
19-mar-2025,0,0.000
20-mar-2025,4,0.000
21-mar-2025,0,7.600
22-mar-2025,0,0.100
23-mar-2025,0,0.000
24-mar-2025,4,0.000
25-mar-2025,4,0.000
26-mar-2025,0,10.700
27-mar-2025,0,12.600
28-mar-2025,0,7.700
29-mar-2025,0,1.200
30-mar-2025,4,0.000
31-mar-2025,0,0.000
