Station Name: BALLINGEARY (Tooreenduff)
Station Height: 104 M 
Latitude:51.836  ,Longitude: -9.255


date:  -  09 to 09 utc
rain:  -  Precipitation Amount (mm)
ind:   -  Indicator

date,ind,rain
05-oct-2023,0,58.000
06-oct-2023,0,2.200
07-oct-2023,0,0.200
08-oct-2023,0,0.000
09-oct-2023,0,0.000
10-oct-2023,0,30.200
11-oct-2023,0,18.600
12-oct-2023,0,24.800
13-oct-2023,0,2.100
14-oct-2023,0,0.500
15-oct-2023,0,0.100
16-oct-2023,0,1.600
17-oct-2023,0,52.600
18-oct-2023,0,28.800
19-oct-2023,0,10.500
20-oct-2023,0,7.700
21-oct-2023,0,0.200
22-oct-2023,0,11.700
23-oct-2023,0,3.000
24-oct-2023,0,12.600
25-oct-2023,1,27.200
26-oct-2023,1,12.800
27-oct-2023,0,29.800
28-oct-2023,0,7.200
29-oct-2023,0,19.200
30-oct-2023,0,2.100
31-oct-2023,0,22.300
01-nov-2023,0,4.400
02-nov-2023,0,5.300
03-nov-2023,0,19.200
04-nov-2023,0,4.400
05-nov-2023,0,4.600
06-nov-2023,0,4.000
07-nov-2023,0,12.000
08-nov-2023,0,16.700
09-nov-2023,0,17.100
10-nov-2023,0,0.500
11-nov-2023,0,16.400
12-nov-2023,0,18.900
13-nov-2023,0,29.300
14-nov-2023,0,1.800
15-nov-2023,0,1.900
16-nov-2023,0,7.800
17-nov-2023,0,26.300
18-nov-2023,0,38.900
19-nov-2023,0,16.400
20-nov-2023,0,5.600
21-nov-2023,0,0.300
22-nov-2023,0,0.000
23-nov-2023,0,0.000
24-nov-2023,0,0.200
25-nov-2023,0,7.400
26-nov-2023,0,1.900
27-nov-2023,0,0.200
28-nov-2023,0,0.000
29-nov-2023,0,0.000
30-nov-2023,0,0.000
01-dec-2023,0,0.000
02-dec-2023,0,0.000
03-dec-2023,0,0.400
04-dec-2023,0,0.000
05-dec-2023,0,0.000
06-dec-2023,0,47.800
07-dec-2023,0,12.800
08-dec-2023,0,17.900
09-dec-2023,0,10.700
10-dec-2023,0,5.800
11-dec-2023,0,15.900
12-dec-2023,0,1.100
13-dec-2023,0,0.900
14-dec-2023,4,0.000
15-dec-2023,0,2.500
16-dec-2023,0,7.900
17-dec-2023,0,19.400
18-dec-2023,0,8.900
19-dec-2023,1,1.500
20-dec-2023,1,2.800
21-dec-2023,0,1.200
22-dec-2023,0,0.100
23-dec-2023,0,16.100
24-dec-2023,0,1.700
25-dec-2023,0,1.400
26-dec-2023,0,44.100
27-dec-2023,0,29.100
28-dec-2023,0,3.300
29-dec-2023,0,28.400
30-dec-2023,0,26.100
31-dec-2023,0,12.300
01-jan-2024,0,42.400
02-jan-2024,0,11.600
03-jan-2024,0,4.800
04-jan-2024,0,4.800
05-jan-2024,0,1.200
06-jan-2024,0,0.000
07-jan-2024,0,0.000
08-jan-2024,0,0.000
09-jan-2024,0,0.000
10-jan-2024,0,0.000
11-jan-2024,0,0.000
12-jan-2024,0,0.000
13-jan-2024,0,0.500
14-jan-2024,0,0.000
15-jan-2024,0,0.000
16-jan-2024,0,0.000
17-jan-2024,0,0.000
18-jan-2024,0,0.000
19-jan-2024,0,28.300
20-jan-2024,0,45.300
21-jan-2024,0,69.500
22-jan-2024,0,37.900
23-jan-2024,0,19.000
24-jan-2024,0,14.800
25-jan-2024,0,21.000
26-jan-2024,0,2.300
27-jan-2024,0,3.400
28-jan-2024,0,11.800
29-jan-2024,0,0.000
30-jan-2024,0,0.400
31-jan-2024,1,4.000
01-mar-2024,0,2.900
02-mar-2024,0,6.900
03-mar-2024,0,15.500
04-mar-2024,0,34.600
05-mar-2024,0,7.900
06-mar-2024,0,15.600
07-mar-2024,0,0.000
08-mar-2024,0,0.000
09-mar-2024,0,0.300
10-mar-2024,0,0.000
11-mar-2024,0,28.100
12-mar-2024,0,55.800
13-mar-2024,0,48.500
14-mar-2024,0,10.700
15-mar-2024,0,5.700
16-mar-2024,0,14.700
17-mar-2024,0,3.300
18-mar-2024,0,21.200
19-mar-2024,0,6.000
20-mar-2024,0,0.000
21-mar-2024,0,1.700
22-mar-2024,0,6.700
23-mar-2024,0,3.200
24-mar-2024,0,33.600
25-mar-2024,0,4.700
26-mar-2024,0,14.900
27-mar-2024,0,12.100
28-mar-2024,0,1.200
29-mar-2024,0,1.900
30-mar-2024,0,1.100
31-mar-2024,0,1.200
01-apr-2024,0,12.300
02-apr-2024,0,4.500
03-apr-2024,0,4.700
04-apr-2024,0,25.000
05-apr-2024,0,29.400
06-apr-2024,0,9.800
07-apr-2024,0,6.400
08-apr-2024,0,11.100
09-apr-2024,0,5.700
10-apr-2024,0,6.800
11-apr-2024,0,14.200
12-apr-2024,0,5.100
13-apr-2024,0,0.400
14-apr-2024,0,12.800
15-apr-2024,0,2.400
16-apr-2024,0,0.400
17-apr-2024,0,0.100
18-apr-2024,0,0.000
19-apr-2024,0,0.000
20-apr-2024,0,0.000
21-apr-2024,0,0.000
22-apr-2024,0,0.000
23-apr-2024,0,0.000
24-apr-2024,0,0.000
25-apr-2024,0,9.400
26-apr-2024,0,0.300
27-apr-2024,0,0.100
28-apr-2024,0,23.100
29-apr-2024,0,5.100
30-apr-2024,0,7.800
01-may-2024,0,0.200
02-may-2024,0,5.200
03-may-2024,0,0.000
04-may-2024,0,0.000
05-may-2024,0,0.000
06-may-2024,0,0.000
07-may-2024,0,0.000
08-may-2024,0,0.000
09-may-2024,0,0.000
10-may-2024,0,0.000
11-may-2024,0,0.000
12-may-2024,0,20.700
13-may-2024,0,2.900
14-may-2024,0,24.200
15-may-2024,0,2.700
16-may-2024,0,8.400
17-may-2024,0,0.600
18-may-2024,0,0.000
19-may-2024,0,0.600
20-may-2024,0,0.000
21-may-2024,0,7.600
22-may-2024,0,0.000
23-may-2024,0,0.000
24-may-2024,0,0.000
25-may-2024,0,27.100
26-may-2024,0,0.600
27-may-2024,0,5.500
28-may-2024,0,1.000
29-may-2024,0,1.100
30-may-2024,0,0.200
31-may-2024,0,0.000
01-jun-2024,0,0.000
02-jun-2024,0,0.000
03-jun-2024,0,0.400
04-jun-2024,0,0.000
05-jun-2024,0,0.000
06-jun-2024,0,0.200
07-jun-2024,0,0.300
08-jun-2024,0,0.000
09-jun-2024,0,2.500
10-jun-2024,0,0.000
11-jun-2024,0,0.000
12-jun-2024,0,15.800
13-jun-2024,0,4.200
14-jun-2024,0,1.200
15-jun-2024,0,1.600
16-jun-2024,4,0.000
17-jun-2024,0,0.000
18-jun-2024,0,0.000
19-jun-2024,0,0.000
20-jun-2024,0,3.300
21-jun-2024,0,15.800
22-jun-2024,0,0.200
23-jun-2024,0,0.200
24-jun-2024,0,0.000
25-jun-2024,0,0.000
26-jun-2024,0,2.200
27-jun-2024,4,0.000
28-jun-2024,0,5.500
29-jun-2024,0,0.100
30-jun-2024,0,0.900
01-jul-2024,0,0.100
02-jul-2024,0,0.900
03-jul-2024,0,0.000
04-jul-2024,0,5.100
05-jul-2024,0,4.500
06-jul-2024,0,1.500
07-jul-2024,0,7.100
08-jul-2024,0,3.400
09-jul-2024,0,0.000
10-jul-2024,0,0.000
11-jul-2024,0,0.000
12-jul-2024,0,0.000
13-jul-2024,0,0.000
14-jul-2024,0,1.100
15-jul-2024,0,0.000
16-jul-2024,0,0.300
17-jul-2024,0,11.300
18-jul-2024,0,0.900
19-jul-2024,0,2.900
20-jul-2024,0,0.200
21-jul-2024,0,3.500
22-jul-2024,0,0.800
23-jul-2024,0,1.500
24-jul-2024,0,0.500
25-jul-2024,4,0.000
26-jul-2024,0,5.900
27-jul-2024,0,0.000
28-jul-2024,0,0.800
29-jul-2024,0,0.000
30-jul-2024,0,0.000
31-jul-2024,0,0.000
01-aug-2024,0,2.200
02-aug-2024,0,7.100
03-aug-2024,0,0.400
04-aug-2024,0,41.400
05-aug-2024,0,3.300
06-aug-2024,0,1.600
07-aug-2024,0,2.800
08-aug-2024,0,2.400
09-aug-2024,0,1.700
10-aug-2024,0,4.000
11-aug-2024,0,6.800
12-aug-2024,0,9.600
13-aug-2024,0,0.700
14-aug-2024,0,10.600
15-aug-2024,0,0.900
16-aug-2024,0,0.600
17-aug-2024,0,0.200
18-aug-2024,0,1.800
19-aug-2024,0,12.100
20-aug-2024,0,0.700
21-aug-2024,0,20.200
22-aug-2024,0,17.900
23-aug-2024,0,2.200
24-aug-2024,0,7.600
25-aug-2024,0,0.300
26-aug-2024,0,34.100
27-aug-2024,0,7.900
28-aug-2024,0,1.700
29-aug-2024,0,0.000
30-aug-2024,0,0.100
31-aug-2024,0,0.000
01-sep-2024,0,11.300
02-sep-2024,0,0.100
03-sep-2024,0,0.300
04-sep-2024,0,1.000
05-sep-2024,0,0.000
06-sep-2024,0,0.000
07-sep-2024,4,0.000
08-sep-2024,0,0.000
09-sep-2024,0,1.300
10-sep-2024,0,1.700
11-sep-2024,0,1.100
12-sep-2024,0,1.200
13-sep-2024,0,6.900
14-sep-2024,0,26.900
15-sep-2024,0,0.000
16-sep-2024,4,0.000
17-sep-2024,0,0.000
18-sep-2024,0,0.000
19-sep-2024,0,0.000
20-sep-2024,0,0.000
21-sep-2024,0,0.800
22-sep-2024,0,0.200
23-sep-2024,0,0.100
24-sep-2024,0,10.100
25-sep-2024,0,7.800
26-sep-2024,0,4.000
27-sep-2024,0,0.000
28-sep-2024,0,16.800
29-sep-2024,0,51.600
30-sep-2024,0,0.100
01-oct-2024,0,0.000
02-oct-2024,0,0.100
03-oct-2024,0,4.100
04-oct-2024,0,15.200
05-oct-2024,0,56.400
06-oct-2024,0,14.000
07-oct-2024,0,9.500
08-oct-2024,0,0.200
09-oct-2024,0,0.700
10-oct-2024,0,0.100
11-oct-2024,4,0.000
12-oct-2024,0,0.000
13-oct-2024,0,6.900
14-oct-2024,0,1.800
15-oct-2024,0,22.900
16-oct-2024,0,3.200
17-oct-2024,0,13.300
18-oct-2024,0,20.900
19-oct-2024,0,21.700
20-oct-2024,0,7.000
21-oct-2024,0,19.500
22-oct-2024,0,0.100
23-oct-2024,0,2.000
24-oct-2024,0,32.700
25-oct-2024,0,9.100
26-oct-2024,0,0.300
27-oct-2024,0,4.100
28-oct-2024,0,0.200
29-oct-2024,0,0.000
30-oct-2024,0,0.000
31-oct-2024,0,0.000
01-nov-2024,0,0.300
02-nov-2024,0,0.600
03-nov-2024,0,0.100
04-nov-2024,0,1.300
05-nov-2024,0,1.400
06-nov-2024,0,0.500
07-nov-2024,0,12.400
08-nov-2024,0,4.400
09-nov-2024,0,4.200
10-nov-2024,0,0.200
11-nov-2024,0,0.100
12-nov-2024,0,0.000
13-nov-2024,4,0.000
14-nov-2024,0,1.900
15-nov-2024,0,0.400
16-nov-2024,0,0.200
17-nov-2024,0,12.500
18-nov-2024,0,9.000
19-nov-2024,0,5.800
20-nov-2024,0,19.900
21-nov-2024,0,3.900
22-nov-2024,0,68.900
23-nov-2024,0,34.100
24-nov-2024,0,14.100
25-nov-2024,0,0.600
26-nov-2024,0,0.200
27-nov-2024,0,2.600
28-nov-2024,0,20.800
29-nov-2024,0,12.300
30-nov-2024,0,11.900
01-dec-2024,0,3.800
02-dec-2024,0,0.500
03-dec-2024,0,2.100
04-dec-2024,0,23.100
05-dec-2024,0,13.000
06-dec-2024,0,38.600
07-dec-2024,0,2.600
08-dec-2024,0,0.100
09-dec-2024,0,0.000
10-dec-2024,4,0.000
11-dec-2024,0,0.200
12-dec-2024,0,0.500
13-dec-2024,0,1.200
14-dec-2024,0,0.200
15-dec-2024,0,0.200
16-dec-2024,0,7.100
17-dec-2024,0,22.300
18-dec-2024,0,9.300
19-dec-2024,0,7.300
20-dec-2024,0,2.800
21-dec-2024,0,10.100
22-dec-2024,0,6.100
23-dec-2024,0,3.400
24-dec-2024,0,2.600
25-dec-2024,0,1.500
26-dec-2024,0,1.100
27-dec-2024,0,0.900
28-dec-2024,0,0.400
29-dec-2024,0,0.300
30-dec-2024,0,12.100
31-dec-2024,0,56.600
01-jan-2025,0,0.900
02-jan-2025,0,0.000
03-jan-2025,0,0.000
04-jan-2025,0,48.100
05-jan-2025,0,28.000
06-jan-2025,0,16.600
07-jan-2025,0,0.000
08-jan-2025,0,0.000
09-jan-2025,0,10.000
10-jan-2025,0,12.700
11-jan-2025,0,0.300
12-jan-2025,0,12.300
13-jan-2025,0,21.400
14-jan-2025,0,0.300
15-jan-2025,0,0.100
16-jan-2025,0,0.000
17-jan-2025,0,0.000
18-jan-2025,0,0.000
19-jan-2025,0,1.200
20-jan-2025,0,9.200
21-jan-2025,0,0.000
22-jan-2025,0,9.600
23-jan-2025,0,34.200
24-jan-2025,0,2.100
25-jan-2025,0,24.300
26-jan-2025,0,33.200
27-jan-2025,0,21.700
28-jan-2025,0,3.600
29-jan-2025,0,0.200
30-jan-2025,0,2.700
31-jan-2025,0,0.800
01-feb-2025,0,20.600
02-feb-2025,0,0.400
03-feb-2025,0,18.700
04-feb-2025,0,2.900
05-feb-2025,0,0.000
06-feb-2025,0,0.200
07-feb-2025,0,0.000
08-feb-2025,0,0.000
09-feb-2025,0,0.000
10-feb-2025,0,0.200
11-feb-2025,0,7.100
12-feb-2025,0,15.000
13-feb-2025,0,36.700
14-feb-2025,0,6.000
15-feb-2025,0,16.900
16-feb-2025,0,8.100
17-feb-2025,0,40.100
18-feb-2025,0,10.400
19-feb-2025,0,25.700
20-feb-2025,0,45.800
21-feb-2025,0,5.400
22-feb-2025,0,26.600
23-feb-2025,0,19.900
24-feb-2025,0,3.900
25-feb-2025,0,12.700
26-feb-2025,0,4.200
27-feb-2025,0,0.000
28-feb-2025,0,0.500
01-mar-2025,0,0.000
02-mar-2025,0,0.300
03-mar-2025,0,0.000
04-mar-2025,4,0.000
05-mar-2025,0,0.000
06-mar-2025,0,6.800
07-mar-2025,0,5.900
08-mar-2025,0,8.700
09-mar-2025,0,0.200
10-mar-2025,0,0.000
11-mar-2025,0,0.100
12-mar-2025,4,0.000
13-mar-2025,0,0.300
14-mar-2025,0,0.700
15-mar-2025,4,0.000
16-mar-2025,0,0.000
17-mar-2025,0,1.100
18-mar-2025,0,0.100
19-mar-2025,4,0.000
20-mar-2025,0,6.400
21-mar-2025,0,18.200
22-mar-2025,4,0.000
23-mar-2025,0,0.000
24-mar-2025,0,0.100
25-mar-2025,0,0.100
26-mar-2025,0,0.200
27-mar-2025,0,8.900
28-mar-2025,0,0.000
29-mar-2025,0,3.500
30-mar-2025,4,0.000
31-mar-2025,0,0.000
